item,views,likes,ctr
12750,1,0,0
12751,1,0,0
12753,3,1,0.333333343
12755,1,0,0
12756,3,0,0
12757,1,1,1
12760,1,0,0
12762,1,0,0
12763,2,1,0.5
12764,2,0,0
12766,2,0,0
12767,3,0,0
12768,5,1,0.200000003
12770,2,0,0
12773,3,0,0
12776,2,0,0
12777,2,1,0.5
12778,1,0,0
12779,3,0,0
12780,2,0,0
12781,2,1,0.5
12783,1,0,0
12785,2,1,0.5
12787,1,0,0
12788,3,0,0
12789,1,0,0
12791,1,0,0
12796,2,1,0.5
12797,3,0,0
12798,3,1,0.333333343
12800,1,0,0
12801,4,1,0.25
12803,2,0,0
12804,3,0,0
12805,2,1,0.5
12807,4,0,0
12808,2,0,0
12809,1,0,0
12810,3,0,0
12811,1,1,1
12812,1,0,0
12813,3,0,0
12814,2,0,0
12815,2,0,0
12816,4,0,0
12818,3,2,0.666666687
12819,3,0,0
12820,2,0,0
12821,1,0,0
12822,1,1,1
12823,2,1,0.5
12824,5,0,0
12825,1,0,0
12826,1,0,0
12827,2,1,0.5
12828,1,0,0
12829,2,0,0
12830,3,0,0
12831,2,1,0.5
12832,3,1,0.333333343
12833,1,0,0
12834,2,0,0
12835,3,0,0
12836,1,1,1
12837,1,0,0
12839,2,0,0
12840,3,0,0
12841,1,0,0
12842,1,1,1
12844,2,1,0.5
12846,1,0,0
12849,1,0,0
12850,1,0,0
12851,2,0,0
12852,2,0,0
12854,3,0,0
12855,2,0,0
12856,3,0,0
12857,2,0,0
12858,1,1,1
12859,1,0,0
12860,3,0,0
12861,2,1,0.5
12862,2,0,0
12863,2,0,0
12864,4,0,0
12865,1,0,0
12866,4,1,0.25
12867,2,0,0
12869,1,0,0
12872,3,1,0.333333343
12874,3,0,0
12875,1,1,1
12876,1,0,0
12877,2,0,0
12878,1,0,0
12879,1,1,1
12880,5,1,0.200000003
12884,2,0,0
12886,2,1,0.5
12887,1,0,0
12888,3,0,0
12889,2,0,0
12890,1,0,0
12891,4,0,0
12892,3,0,0
12896,3,1,0.333333343
12897,2,0,0
12898,2,0,0
12899,1,0,0
12900,2,0,0
12902,3,0,0
12907,1,0,0
12908,1,0,0
12910,3,1,0.333333343
12911,2,0,0
12912,2,1,0.5
12913,3,1,0.333333343
12914,1,0,0
12915,1,0,0
12916,2,0,0
12917,2,0,0
12918,4,1,0.25
12919,2,0,0
12921,1,0,0
12923,2,0,0
12925,4,1,0.25
12926,1,0,0
12927,1,0,0
12928,2,1,0.5
12929,2,0,0
12930,1,0,0
12931,1,0,0
12932,1,0,0
12933,3,2,0.666666687
12934,2,0,0
12935,1,0,0
12937,3,1,0.333333343
12938,3,0,0
12939,1,0,0
12942,3,0,0
12943,1,1,1
12945,1,1,1
12946,3,2,0.666666687
12947,2,0,0
12948,1,0,0
12951,2,0,0
12953,1,0,0
12954,5,0,0
12955,2,1,0.5
12956,3,1,0.333333343
12959,3,0,0
12960,1,0,0
12961,1,0,0
12962,2,0,0
12964,1,0,0
12965,2,0,0
12966,1,1,1
12967,2,1,0.5
12968,1,0,0
12969,4,1,0.25
12970,2,0,0
12971,1,0,0
12972,1,0,0
12974,2,0,0
12975,3,1,0.333333343
12976,3,0,0
12977,1,0,0
12978,3,1,0.333333343
12979,2,0,0
12980,3,0,0
12981,1,0,0
12983,1,1,1
12984,2,0,0
12985,1,0,0
12986,4,0,0
12987,1,0,0
12988,1,1,1
12989,1,0,0
12991,1,0,0
12992,2,0,0
12993,1,0,0
12994,2,0,0
12995,2,0,0
12996,1,0,0
12997,2,0,0
13001,1,1,1
13002,2,0,0
13005,1,1,1
13006,3,0,0
13007,3,0,0
13008,1,0,0
13010,1,0,0
13011,2,0,0
13013,1,0,0
13014,1,0,0
13015,1,0,0
13016,3,0,0
13017,1,1,1
13018,3,1,0.333333343
13019,1,1,1
13020,2,0,0
13021,2,0,0
13022,2,1,0.5
13023,1,0,0
13024,2,0,0
13025,4,0,0
13026,1,1,1
13027,2,0,0
13028,2,0,0
13029,3,0,0
13030,2,0,0
13031,1,0,0
13032,1,0,0
13033,1,0,0
13034,1,0,0
13035,4,1,0.25
13036,1,0,0
13038,2,0,0
13039,1,0,0
13040,1,1,1
13041,1,1,1
13042,1,0,0
13043,3,1,0.333333343
13044,2,0,0
13045,1,0,0
13048,1,0,0
13050,2,1,0.5
13051,5,1,0.200000003
13055,1,0,0
13056,1,0,0
13057,2,0,0
13058,1,0,0
13059,2,1,0.5
13060,3,0,0
13061,2,0,0
13063,1,0,0
13065,3,0,0
13066,2,0,0
13067,1,0,0
13068,1,0,0
13069,4,2,0.5
13070,3,1,0.333333343
13071,3,0,0
13073,3,1,0.333333343
13074,1,0,0
13075,1,0,0
13076,3,0,0
13077,2,0,0
13078,3,1,0.333333343
13080,3,0,0
13081,1,0,0
13082,1,0,0
13083,1,0,0
13084,1,0,0
13085,1,0,0
13086,2,0,0
13087,1,0,0
13088,4,0,0
13089,2,0,0
13090,2,0,0
13091,4,1,0.25
13092,1,0,0
13093,2,0,0
13094,2,0,0
13095,2,0,0
13096,2,0,0
13097,3,1,0.333333343
13098,1,0,0
13101,2,1,0.5
13102,1,1,1
13103,1,0,0
13106,2,1,0.5
13108,2,0,0
13109,1,0,0
13111,2,0,0
13112,1,0,0
13113,1,0,0
13114,1,0,0
13115,1,1,1
13117,3,0,0
13119,2,1,0.5
13120,4,1,0.25
13121,1,0,0
13122,1,0,0
13123,1,1,1
13124,2,0,0
13126,1,1,1
13127,1,0,0
13128,2,0,0
13129,4,1,0.25
13130,4,2,0.5
13131,1,0,0
13132,2,0,0
13133,1,0,0
13135,1,1,1
13136,1,0,0
13138,3,0,0
13139,2,0,0
13140,2,0,0
13141,4,1,0.25
13142,2,0,0
13143,2,0,0
13144,3,0,0
13145,3,1,0.333333343
13146,5,1,0.200000003
13147,2,0,0
13148,4,1,0.25
13149,2,1,0.5
13150,1,0,0
13151,1,0,0
13152,1,0,0
13153,3,0,0
13155,2,2,1
13157,2,0,0
13159,3,0,0
13160,1,0,0
13161,3,0,0
13162,1,0,0
13163,1,1,1
13164,1,0,0
13165,1,0,0
13167,1,0,0
13168,2,1,0.5
13169,3,1,0.333333343
13170,1,0,0
13173,1,0,0
13174,4,0,0
13177,2,1,0.5
13178,1,0,0
13180,3,0,0
13182,2,0,0
13183,2,0,0
13184,1,0,0
13185,1,0,0
13186,1,0,0
13187,1,0,0
13188,3,1,0.333333343
13190,1,0,0
13192,1,1,1
13193,3,0,0
13194,1,1,1
13195,3,1,0.333333343
13200,1,0,0
13201,3,0,0
13202,3,1,0.333333343
13203,2,0,0
13204,1,0,0
13205,3,0,0
13206,1,0,0
13207,2,0,0
13208,3,0,0
13209,1,0,0
13210,3,1,0.333333343
13211,3,0,0
13212,1,1,1
13213,1,0,0
13214,2,0,0
13215,1,0,0
13217,1,0,0
13218,1,1,1
13219,2,0,0
13220,1,0,0
13222,4,1,0.25
13223,3,0,0
13224,1,0,0
13225,1,0,0
13226,4,2,0.5
13227,1,0,0
13230,1,0,0
13231,1,0,0
13232,3,2,0.666666687
13233,2,0,0
13235,1,0,0
13236,1,0,0
13239,1,0,0
13240,1,0,0
13241,1,0,0
13242,2,1,0.5
13243,1,0,0
13244,1,0,0
13246,1,1,1
13247,3,0,0
13248,2,0,0
13249,1,0,0
13250,1,0,0
13252,1,0,0
13253,2,0,0
13254,1,0,0
13255,1,0,0
13259,1,0,0
13260,2,0,0
13262,1,0,0
13265,1,1,1
13266,2,0,0
13267,2,1,0.5
13268,2,0,0
13269,3,0,0
13270,1,0,0
13272,2,0,0
13273,3,0,0
13275,1,0,0
13276,1,0,0
13278,3,0,0
13279,1,0,0
13280,1,0,0
13281,2,0,0
13283,2,0,0
13284,2,0,0
13286,1,0,0
13287,2,1,0.5
13289,2,0,0
13292,3,0,0
13293,1,0,0
13294,2,1,0.5
13295,3,0,0
13296,5,0,0
13298,2,0,0
13299,2,0,0
13301,1,0,0
13303,3,0,0
13306,2,0,0
13307,1,0,0
13308,2,1,0.5
13312,3,0,0
13313,2,1,0.5
13314,1,0,0
13315,2,0,0
13317,2,0,0
13318,3,0,0
13320,2,0,0
13321,3,0,0
13322,2,0,0
13324,1,0,0
13325,4,1,0.25
13328,1,0,0
13329,1,0,0
13330,1,0,0
13331,2,0,0
13333,1,0,0
13334,1,0,0
13335,2,0,0
13337,1,0,0
13338,1,0,0
13339,2,1,0.5
13341,1,0,0
13343,1,1,1
13344,3,0,0
13345,2,0,0
13346,3,1,0.333333343
13347,2,0,0
13351,1,0,0
13352,2,0,0
13353,2,0,0
13354,3,0,0
13355,2,1,0.5
13356,1,0,0
13358,1,0,0
13361,1,0,0
13362,2,0,0
13364,2,0,0
13365,1,0,0
13366,1,0,0
13367,4,0,0
13368,4,1,0.25
13369,3,1,0.333333343
13370,2,0,0
13372,1,0,0
13375,2,0,0
13377,5,0,0
13380,3,0,0
13381,3,1,0.333333343
13382,3,0,0
13383,1,0,0
13385,3,0,0
13386,2,0,0
13387,3,0,0
13388,1,0,0
13389,1,0,0
13390,2,0,0
13394,3,1,0.333333343
13396,1,0,0
13397,1,0,0
13398,3,0,0
13400,2,0,0
13401,1,0,0
13402,2,2,1
13403,2,0,0
13404,1,1,1
13405,2,0,0
13406,2,0,0
13407,1,0,0
13408,3,1,0.333333343
13409,3,0,0
13410,2,0,0
13412,1,1,1
13413,3,0,0
13414,2,0,0
13418,3,1,0.333333343
13419,2,0,0
13420,1,0,0
13421,2,1,0.5
13422,2,0,0
13423,1,0,0
13425,2,1,0.5
13426,3,0,0
13427,1,0,0
13429,2,0,0
13430,1,1,1
13432,1,0,0
13433,1,1,1
13434,2,1,0.5
13435,1,0,0
13436,3,0,0
13437,1,0,0
13438,2,0,0
13439,1,0,0
13440,1,0,0
13442,3,0,0
13443,3,0,0
13444,2,0,0
13445,1,0,0
13446,3,0,0
13447,2,0,0
13449,2,1,0.5
13450,1,0,0
13452,1,0,0
13453,1,0,0
13454,2,0,0
13455,1,0,0
13456,2,0,0
13457,1,1,1
13458,4,0,0
13459,1,0,0
13461,1,0,0
13462,1,1,1
13463,1,0,0
13464,1,0,0
13465,1,0,0
13466,1,0,0
13467,1,0,0
13468,1,0,0
13469,1,0,0
13470,1,0,0
13474,1,1,1
13475,3,0,0
13476,2,0,0
13477,3,1,0.333333343
13479,3,0,0
13481,1,0,0
13482,4,0,0
13483,3,0,0
13484,2,1,0.5
13485,2,0,0
13486,1,0,0
13487,1,0,0
13488,2,0,0
13489,1,0,0
13491,1,0,0
13492,2,1,0.5
13493,2,1,0.5
13494,3,0,0
13495,2,1,0.5
13496,2,0,0
13497,3,1,0.333333343
13499,1,0,0
13501,1,0,0
13502,2,0,0
13503,1,0,0
13507,2,0,0
13508,2,0,0
13509,1,1,1
13510,1,0,0
13511,1,0,0
13512,1,0,0
13514,1,0,0
13516,2,0,0
13518,2,0,0
13519,1,0,0
13522,2,0,0
13523,2,0,0
13525,1,0,0
13526,1,0,0
13527,2,1,0.5
13529,2,0,0
13530,1,0,0
13532,1,0,0
13533,2,1,0.5
13535,1,0,0
13537,3,0,0
13538,2,0,0
13539,4,1,0.25
13540,1,0,0
13541,2,2,1
13543,1,0,0
13546,3,0,0
13547,1,0,0
13548,1,0,0
13551,2,0,0
13552,1,0,0
13553,3,2,0.666666687
13554,1,0,0
13559,1,0,0
13561,1,0,0
13562,3,0,0
13563,1,0,0
13564,3,0,0
13565,1,0,0
13566,1,0,0
13567,2,2,1
13568,3,1,0.333333343
13569,2,0,0
13570,1,1,1
13571,5,0,0
13573,1,0,0
13574,3,0,0
13575,1,0,0
13576,2,0,0
13577,1,0,0
13578,2,1,0.5
13580,2,1,0.5
13581,1,1,1
13582,2,0,0
13583,1,0,0
13584,1,0,0
13585,2,0,0
13586,4,0,0
13587,1,0,0
13588,2,0,0
13589,2,1,0.5
13590,2,0,0
13593,2,0,0
13594,2,0,0
13595,2,0,0
13597,1,0,0
13598,1,1,1
13599,1,0,0
13600,1,0,0
13601,3,1,0.333333343
13602,1,0,0
13603,1,0,0
13604,2,0,0
13605,3,0,0
13606,2,0,0
13609,1,0,0
13611,1,0,0
13612,2,0,0
13614,1,0,0
13615,1,0,0
13616,3,0,0
13617,2,1,0.5
13618,2,0,0
13619,2,0,0
13620,2,0,0
13622,2,0,0
13623,1,0,0
13625,3,0,0
13626,1,0,0
13627,2,0,0
13628,2,0,0
13632,2,0,0
13633,2,0,0
13634,1,0,0
13635,1,0,0
13636,1,0,0
13638,2,0,0
13639,1,0,0
13640,1,0,0
13641,3,0,0
13642,1,1,1
13643,1,0,0
13645,2,0,0
13646,1,0,0
13649,2,1,0.5
13650,1,0,0
13651,1,0,0
13652,1,0,0
13654,1,0,0
13655,1,0,0
13656,1,0,0
13657,3,0,0
13659,1,0,0
13660,1,0,0
13661,2,0,0
13663,1,0,0
13665,2,0,0
13666,3,1,0.333333343
13669,1,0,0
13670,1,0,0
13671,1,0,0
13673,3,1,0.333333343
13674,2,0,0
13675,1,0,0
13677,1,1,1
13679,1,0,0
13680,2,0,0
13681,1,1,1
13682,2,1,0.5
13683,1,0,0
13684,1,0,0
13685,2,1,0.5
13689,1,0,0
13691,1,0,0
13692,1,1,1
13693,2,0,0
13695,4,1,0.25
13696,1,0,0
13697,2,0,0
13698,3,0,0
13699,4,0,0
13700,1,0,0
13703,2,0,0
13705,3,0,0
13706,1,0,0
13708,3,0,0
13709,4,1,0.25
13711,2,0,0
13714,1,0,0
13715,2,0,0
13716,2,0,0
13717,1,0,0
13718,1,0,0
13720,2,1,0.5
13722,1,0,0
13723,2,0,0
13724,2,0,0
13725,3,2,0.666666687
13726,1,0,0
13727,1,0,0
13728,4,0,0
13729,1,0,0
13730,3,0,0
13733,1,0,0
13734,2,0,0
13736,4,1,0.25
13738,2,0,0
13739,1,0,0
13740,1,0,0
13741,1,1,1
13742,2,0,0
13743,4,0,0
13745,1,0,0
13746,1,1,1
13747,3,0,0
13748,1,1,1
13749,4,0,0
13750,1,0,0
13752,1,0,0
13753,4,2,0.5
13756,2,0,0
13757,1,0,0
13758,2,1,0.5
13759,1,0,0
13760,5,0,0
13761,2,0,0
13762,1,0,0
13763,2,0,0
13766,2,1,0.5
13767,1,0,0
13768,3,0,0
13769,3,0,0
13771,1,1,1
13772,4,0,0
13773,1,0,0
13776,1,0,0
13777,2,0,0
13779,1,0,0
13781,2,0,0
13783,1,0,0
13784,2,0,0
13785,1,0,0
13786,3,1,0.333333343
13787,1,1,1
13788,2,2,1
13790,2,0,0
13791,1,0,0
13793,1,0,0
13796,2,0,0
13797,1,0,0
13799,1,0,0
13801,2,0,0
13803,1,0,0
13804,3,1,0.333333343
13805,1,0,0
13807,2,0,0
13810,2,0,0
13812,4,0,0
13813,1,0,0
13814,2,1,0.5
13816,2,0,0
13818,2,0,0
13819,3,0,0
13820,2,0,0
13822,3,1,0.333333343
13823,2,0,0
13826,1,1,1
13827,1,0,0
13828,2,0,0
13830,2,0,0
13832,2,0,0
13833,3,1,0.333333343
13835,2,0,0
13836,1,0,0
13838,1,0,0
13839,2,1,0.5
13840,1,0,0
13842,1,0,0
13843,3,0,0
13844,1,0,0
13845,1,0,0
13847,3,0,0
13848,1,0,0
13850,2,0,0
13852,3,0,0
13853,2,0,0
13855,2,0,0
13856,1,0,0
13857,1,0,0
13858,2,0,0
13859,2,0,0
13860,2,0,0
13861,1,0,0
13862,2,1,0.5
13863,3,0,0
13864,2,1,0.5
13865,3,1,0.333333343
13866,2,1,0.5
13867,2,1,0.5
13868,3,0,0
13869,3,1,0.333333343
13870,3,0,0
13871,1,0,0
13872,2,0,0
13873,1,0,0
13874,2,0,0
13875,1,0,0
13876,2,0,0
13877,3,0,0
13878,2,0,0
13879,2,0,0
13881,2,0,0
13882,3,1,0.333333343
13883,3,0,0
13884,2,0,0
13886,1,0,0
13887,2,1,0.5
13890,2,0,0
13891,1,0,0
13893,1,0,0
13895,1,0,0
13897,2,1,0.5
13898,4,1,0.25
13899,2,0,0
13900,2,0,0
13901,1,0,0
13903,2,0,0
13905,4,1,0.25
13906,1,0,0
13907,2,0,0
13908,2,0,0
13909,1,1,1
13910,2,0,0
13911,1,0,0
13912,1,0,0
13913,1,0,0
13915,1,0,0
13916,3,0,0
13917,2,0,0
13919,3,0,0
13921,4,0,0
13922,1,1,1
13923,2,0,0
13924,1,0,0
13925,2,0,0
13926,3,0,0
13927,2,1,0.5
13928,2,0,0
13931,2,0,0
13932,2,0,0
13934,1,0,0
13935,1,0,0
13936,1,0,0
13937,1,0,0
13940,1,0,0
13941,2,0,0
13943,3,0,0
13944,3,1,0.333333343
13945,1,0,0
13946,5,1,0.200000003
13947,2,0,0
13948,1,1,1
13949,3,0,0
13951,3,0,0
13952,2,1,0.5
13953,1,0,0
13955,1,0,0
13956,1,0,0
13957,3,2,0.666666687
13958,1,0,0
13959,1,0,0
13961,1,0,0
13962,1,0,0
13963,1,0,0
13966,2,0,0
13967,2,0,0
13969,1,0,0
13970,1,0,0
13971,3,0,0
13973,2,2,1
13974,2,1,0.5
13975,1,0,0
13976,1,1,1
13977,2,0,0
13978,1,0,0
13980,1,0,0
13981,2,0,0
13982,1,0,0
13983,3,1,0.333333343
13985,3,0,0
13986,2,0,0
13987,1,0,0
13988,1,0,0
13990,3,1,0.333333343
13991,1,0,0
13992,1,0,0
13993,1,0,0
13994,2,0,0
13996,1,0,0
13997,2,0,0
13998,1,0,0
13999,2,1,0.5
14001,1,0,0
14004,1,0,0
14005,3,2,0.666666687
14006,2,0,0
14007,2,0,0
14008,3,0,0
14009,2,0,0
14010,3,0,0
14011,1,0,0
14012,1,0,0
14013,2,1,0.5
14014,1,0,0
14015,3,1,0.333333343
14016,1,0,0
14017,1,1,1
14019,3,0,0
14021,4,0,0
14022,1,0,0
14023,1,0,0
14025,1,0,0
14026,1,0,0
14028,2,0,0
14030,5,1,0.200000003
14033,2,0,0
14035,2,0,0
14036,2,0,0
14037,4,1,0.25
14038,2,1,0.5
14039,3,0,0
14043,1,0,0
14046,1,0,0
14047,1,0,0
14048,1,0,0
14049,2,0,0
14050,1,0,0
14051,1,0,0
14053,1,0,0
14055,1,0,0
14056,3,0,0
14057,1,0,0
14059,2,0,0
14062,2,0,0
14063,1,0,0
14064,3,0,0
14065,3,0,0
14066,1,0,0
14067,1,0,0
14068,2,0,0
14069,3,0,0
14071,2,0,0
14074,1,0,0
14075,3,0,0
14076,3,0,0
14077,1,0,0
14078,1,0,0
14080,1,0,0
14082,2,0,0
14084,1,1,1
14085,4,0,0
14086,2,1,0.5
14087,2,2,1
14088,1,0,0
14090,3,1,0.333333343
14092,3,1,0.333333343
14093,1,0,0
14094,4,1,0.25
14096,2,0,0
14098,1,1,1
14100,2,0,0
14101,2,1,0.5
14103,2,1,0.5
14104,1,0,0
14105,2,0,0
14106,1,0,0
14107,4,0,0
14108,1,0,0
14109,1,0,0
14110,1,0,0
14111,1,0,0
14112,1,0,0
14113,2,0,0
14115,1,0,0
14116,2,0,0
14117,2,0,0
14118,3,0,0
14119,2,0,0
14121,1,0,0
14122,1,0,0
14123,2,2,1
14125,1,0,0
14126,1,0,0
14127,2,0,0
14128,2,0,0
14129,2,1,0.5
14130,1,0,0
14131,1,0,0
14132,4,0,0
14133,3,0,0
14134,3,0,0
14135,1,1,1
14136,2,0,0
14137,1,0,0
14138,1,0,0
14139,2,0,0
14142,1,0,0
14143,2,0,0
14144,1,0,0
14146,1,0,0
14148,4,0,0
14149,2,1,0.5
14153,3,0,0
14154,3,0,0
14155,2,0,0
14156,2,1,0.5
14158,1,0,0
14159,4,1,0.25
14160,2,0,0
14161,3,0,0
14162,2,0,0
14163,1,0,0
14164,1,0,0
14165,1,1,1
14167,1,0,0
14169,1,0,0
14171,1,1,1
14172,1,0,0
14174,2,0,0
14176,2,0,0
14180,1,0,0
14181,3,2,0.666666687
14182,2,0,0
14183,3,0,0
14184,1,0,0
14185,2,0,0
14187,3,0,0
14188,1,0,0
14189,1,0,0
14190,2,1,0.5
14192,1,0,0
14193,3,2,0.666666687
14194,1,0,0
14195,1,0,0
14197,3,0,0
14199,1,0,0
14200,3,1,0.333333343
14201,1,0,0
14203,1,0,0
14204,1,0,0
14205,3,2,0.666666687
14206,1,0,0
14207,1,0,0
14208,2,1,0.5
14210,1,0,0
14211,2,1,0.5
14212,3,1,0.333333343
14214,1,0,0
14215,1,0,0
14216,1,0,0
14217,2,1,0.5
14218,1,0,0
14219,2,0,0
14220,1,1,1
14221,3,1,0.333333343
14222,1,0,0
14223,1,0,0
14224,2,0,0
14225,2,0,0
14226,1,0,0
14227,1,0,0
14228,1,0,0
14229,1,0,0
14230,1,0,0
14232,2,1,0.5
14233,1,0,0
14234,2,0,0
14235,1,1,1
14237,1,0,0
14240,4,0,0
14241,1,0,0
14242,1,0,0
14243,1,0,0
14244,1,0,0
14246,3,1,0.333333343
14247,5,1,0.200000003
14248,2,0,0
14250,1,0,0
14251,2,0,0
14253,1,0,0
14255,2,0,0
14256,1,0,0
14258,2,0,0
14259,2,1,0.5
14260,1,0,0
14262,2,0,0
14263,2,0,0
14264,2,0,0
14265,3,1,0.333333343
14266,2,2,1
14267,1,1,1
14269,1,0,0
14270,1,0,0
14271,3,1,0.333333343
14272,1,0,0
14274,1,0,0
14276,3,0,0
14277,1,0,0
14280,3,1,0.333333343
14281,2,0,0
14282,2,0,0
14284,1,0,0
14285,1,1,1
14286,3,0,0
14287,1,0,0
14288,2,0,0
14289,1,0,0
14291,2,0,0
14292,1,0,0
14293,1,0,0
14294,1,0,0
14295,4,1,0.25
14297,3,0,0
14298,1,0,0
14299,1,0,0
14300,4,0,0
14301,1,0,0
14302,1,1,1
14303,2,0,0
14306,2,1,0.5
14307,2,1,0.5
14309,1,0,0
14310,2,0,0
14313,1,1,1
14314,1,0,0
14316,2,0,0
14317,1,0,0
14318,2,0,0
14319,3,0,0
14320,4,2,0.5
14322,2,1,0.5
14324,2,1,0.5
14325,2,0,0
14326,1,0,0
14327,3,1,0.333333343
14329,4,0,0
14330,2,0,0
14331,1,0,0
14332,2,0,0
14334,1,0,0
14336,2,0,0
14338,3,0,0
14339,4,0,0
14341,2,2,1
14342,1,0,0
14343,2,0,0
14344,2,0,0
14346,1,0,0
14347,2,0,0
14351,3,0,0
14352,1,0,0
14353,4,0,0
14354,1,0,0
14355,2,1,0.5
14356,1,1,1
14357,2,1,0.5
14358,1,0,0
14359,1,0,0
14360,3,0,0
14361,2,0,0
14362,4,1,0.25
14363,2,0,0
14364,1,1,1
14365,1,0,0
14366,1,0,0
14368,1,0,0
14369,2,0,0
14370,2,1,0.5
14371,1,0,0
14372,2,1,0.5
14373,3,0,0
14374,2,0,0
14375,2,1,0.5
14376,3,0,0
14377,1,0,0
14379,3,1,0.333333343
14381,2,0,0
14383,2,0,0
14384,5,0,0
14388,1,0,0
14389,2,0,0
14391,1,1,1
14392,2,0,0
14394,1,0,0
14398,3,1,0.333333343
14399,1,1,1
14401,2,0,0
14403,2,0,0
14404,1,0,0
14405,2,0,0
14406,2,0,0
14407,1,0,0
14408,2,1,0.5
14409,3,0,0
14410,3,0,0
14411,1,0,0
14412,1,0,0
14415,3,0,0
14416,1,1,1
14419,3,0,0
14420,1,1,1
14422,2,0,0
14424,3,1,0.333333343
14425,1,0,0
14426,1,0,0
14427,4,1,0.25
14428,1,0,0
14429,1,0,0
14430,1,0,0
14431,4,0,0
14432,1,1,1
14433,1,0,0
14435,2,0,0
14436,3,1,0.333333343
14438,2,0,0
14440,1,1,1
14441,3,0,0
14442,1,0,0
14444,1,0,0
14445,1,0,0
14446,5,0,0
14447,1,0,0
14448,1,0,0
14449,1,1,1
14450,2,0,0
14452,3,1,0.333333343
14453,3,0,0
14454,2,0,0
14455,3,2,0.666666687
14456,2,0,0
14458,2,0,0
14459,3,0,0
14460,1,0,0
14462,3,0,0
14464,1,0,0
14465,1,0,0
14466,2,1,0.5
14468,1,0,0
14469,1,0,0
14471,1,0,0
14472,1,0,0
14473,1,0,0
14476,2,0,0
14477,1,0,0
14478,3,0,0
14480,1,0,0
14481,2,0,0
14483,1,1,1
14485,2,0,0
14487,1,0,0
14488,1,0,0
14489,1,1,1
14490,1,0,0
14491,2,0,0
14493,3,0,0
14494,2,0,0
14495,2,0,0
14496,3,1,0.333333343
14498,1,0,0
14500,1,0,0
14502,3,0,0
14505,3,1,0.333333343
14506,2,0,0
14508,3,0,0
14509,2,0,0
14510,2,0,0
14511,2,0,0
14512,1,0,0
14513,2,0,0
14515,2,1,0.5
14516,1,1,1
14517,2,0,0
14518,2,1,0.5
14519,2,0,0
14522,3,0,0
14524,1,1,1
14525,2,0,0
14527,2,1,0.5
14528,3,0,0
14529,1,0,0
14531,2,1,0.5
14533,1,0,0
14534,3,0,0
14536,1,0,0
14537,1,0,0
14538,2,0,0
14539,2,0,0
14540,2,0,0
14543,1,0,0
14545,2,0,0
14546,1,0,0
14550,4,1,0.25
14554,1,1,1
14555,1,1,1
14557,1,1,1
14558,3,0,0
14559,1,0,0
14560,2,0,0
14562,1,0,0
14563,1,1,1
14564,2,0,0
14565,2,0,0
14566,1,0,0
14567,2,0,0
14568,1,0,0
14569,2,0,0
14572,1,1,1
14573,1,0,0
14574,3,0,0
14575,1,0,0
14576,4,1,0.25
14577,3,0,0
14578,1,0,0
14579,1,0,0
14580,7,2,0.285714298
14581,1,0,0
14582,2,1,0.5
14584,2,1,0.5
14588,1,0,0
14590,1,0,0
14591,1,0,0
14592,2,0,0
14594,1,0,0
14595,3,0,0
14597,2,1,0.5
14598,1,0,0
14599,2,0,0
14600,1,1,1
14603,2,0,0
14604,5,0,0
14605,1,0,0
14606,2,1,0.5
14609,1,0,0
14610,1,0,0
14612,1,1,1
14613,2,0,0
14615,2,0,0
14616,1,0,0
14617,1,0,0
14618,1,0,0
14619,2,0,0
14620,1,0,0
14621,1,0,0
14622,2,1,0.5
14623,1,0,0
14624,1,0,0
14625,1,0,0
14627,1,0,0
14629,1,0,0
14630,2,1,0.5
14637,2,0,0
14639,1,0,0
14640,3,0,0
14641,1,0,0
14642,3,0,0
14643,3,0,0
14644,2,0,0
14645,1,0,0
14646,1,0,0
14647,2,1,0.5
14648,2,0,0
14652,2,0,0
14653,3,0,0
14654,3,0,0
14656,3,0,0
14657,1,0,0
14658,2,0,0
14659,5,1,0.200000003
14660,1,0,0
14661,1,0,0
14663,3,0,0
14664,2,0,0
14665,2,0,0
14667,1,0,0
14670,2,0,0
14673,2,0,0
14674,1,0,0
14675,1,0,0
14677,1,0,0
14678,2,0,0
14679,1,0,0
14680,2,0,0
14681,3,1,0.333333343
14682,1,0,0
14684,3,0,0
14685,2,1,0.5
14686,2,0,0
14687,4,3,0.75
14688,1,0,0
14690,1,0,0
14691,1,0,0
14692,2,0,0
14695,2,0,0
14696,2,1,0.5
14698,1,0,0
14699,1,0,0
14702,2,0,0
14703,1,0,0
14704,2,0,0
14705,2,1,0.5
14706,2,0,0
14707,1,0,0
14708,4,1,0.25
14709,3,0,0
14710,3,1,0.333333343
14713,3,0,0
14714,1,0,0
14715,2,0,0
14716,2,0,0
14717,2,0,0
14718,1,1,1
14720,3,0,0
14723,1,0,0
14724,2,0,0
14725,3,0,0
14726,2,0,0
14729,2,0,0
14732,1,0,0
14733,1,0,0
14735,1,0,0
14736,1,0,0
14737,2,0,0
14738,2,0,0
14740,1,0,0
14741,2,0,0
14743,3,1,0.333333343
14744,1,0,0
14746,1,0,0
14747,1,0,0
14748,1,0,0
14749,1,0,0
14755,1,0,0
14757,3,0,0
14758,2,0,0
14760,1,0,0
14761,1,0,0
14762,1,0,0
14764,2,0,0
14765,4,3,0.75
14766,1,0,0
14767,2,0,0
14769,2,0,0
14770,1,0,0
14771,3,1,0.333333343
14773,1,0,0
